,Date,Price
0,2025-04-04,0.9995841955468531
1,2025-04-04,0.999607940246033
2,2025-04-04,0.9996129552640053
3,2025-04-04,0.9996219011332006
4,2025-04-04,0.9996899714489026
5,2025-04-04,0.9997182699436082
6,2025-04-05,0.9997213471947396
7,2025-04-05,0.9996866301112701
8,2025-04-05,0.9996466380243567
9,2025-04-05,0.9996971409251174
10,2025-04-05,0.999712275191542
11,2025-04-05,0.999739062717039
12,2025-04-05,0.9997369215010184
13,2025-04-05,0.9997144225487721
14,2025-04-05,0.9995485473454789
15,2025-04-05,0.999594736639901
16,2025-04-05,0.9996156604997107
17,2025-04-05,0.999581574034855
18,2025-04-05,0.9995789247361453
19,2025-04-05,0.9995828870151442
20,2025-04-05,0.9995762229651485
21,2025-04-05,0.9995773227963138
22,2025-04-05,0.9995720655471008
23,2025-04-05,0.9995968256569677
24,2025-04-05,0.9996135194711953
25,2025-04-05,0.9996199028692518
26,2025-04-05,0.9996167765309747
27,2025-04-05,0.9996234397861067
28,2025-04-05,0.9996043722375234
29,2025-04-05,0.9995635941227726
30,2025-04-06,0.9995967281362269
31,2025-04-06,0.999599831908605
32,2025-04-06,0.9995596388710369
33,2025-04-06,0.9994899366497264
34,2025-04-06,0.999484631186914
35,2025-04-06,0.9994892023508499
36,2025-04-06,0.999483483330713
37,2025-04-06,0.9995401881047503
38,2025-04-06,0.9995626114812489
39,2025-04-06,0.9995421195067121
40,2025-04-06,0.9996354334639909
41,2025-04-06,0.9996055331963174
42,2025-04-06,0.9991757025681738
43,2025-04-06,0.999509704514935
44,2025-04-06,0.9994259749300777
45,2025-04-06,0.9994392121689266
46,2025-04-06,0.9991308926130587
47,2025-04-06,0.9992125935682534
48,2025-04-06,0.9993020101822634
49,2025-04-06,0.9993966479285402
50,2025-04-06,0.9993698962481742
51,2025-04-06,0.9993884379270057
52,2025-04-06,0.9992774037308432
53,2025-04-06,0.9992650006802598
54,2025-04-07,0.9987882273297866
55,2025-04-07,0.9989238622738676
56,2025-04-07,0.9992119491746563
57,2025-04-07,0.9993549494827912
58,2025-04-07,0.999384421771804
59,2025-04-07,0.9994583987874098
60,2025-04-07,0.9994629437257175
61,2025-04-07,0.999362551411356
62,2025-04-07,0.9995137531029991
63,2025-04-07,0.9994799263846138
64,2025-04-07,0.9994914052565675
65,2025-04-07,0.9995333292312092
66,2025-04-07,0.9996079146325482
67,2025-04-07,0.9994946592177041
68,2025-04-07,0.9996044778406876
69,2025-04-07,0.9994663222311573
70,2025-04-07,0.9996407077607982
71,2025-04-07,0.9995363054589915
72,2025-04-07,0.9995940533397548
73,2025-04-07,0.9995727574600397
74,2025-04-07,0.999621820637115
75,2025-04-07,0.9996294060466147
76,2025-04-07,0.9996353781956554
77,2025-04-07,0.9996138772923606
78,2025-04-08,0.9996417675746124
79,2025-04-08,0.9995946266157488
80,2025-04-08,0.9995959313967574
81,2025-04-08,0.9997077815774615
82,2025-04-08,0.9997043002099046
83,2025-04-08,0.9996809706265783
84,2025-04-08,0.999692803062133
85,2025-04-08,0.9996850758370948
86,2025-04-08,0.9996358454263106
87,2025-04-08,0.9995925525788986
88,2025-04-08,0.9993462722248144
89,2025-04-08,0.9992956907545761
90,2025-04-08,0.9992275487476676
91,2025-04-08,0.9988631042994103
92,2025-04-08,0.9990133499466527
93,2025-04-08,0.9991061334106576
94,2025-04-08,0.999059247448044
95,2025-04-08,0.9990416252467378
96,2025-04-08,0.999052471791877
97,2025-04-08,0.9991621345942748
98,2025-04-08,0.9990957194599667
99,2025-04-08,0.9992045327481928
100,2025-04-08,0.9991168406382341
101,2025-04-08,0.9991811866501219
102,2025-04-09,0.9992971171760522
103,2025-04-09,0.9995860784669497
104,2025-04-09,0.9994920362600009
105,2025-04-09,0.9995328147251745
106,2025-04-09,0.9995008354260411
107,2025-04-09,0.9994967894305803
108,2025-04-09,0.9993895910466168
109,2025-04-09,0.9991773762708266
110,2025-04-09,0.9991723733012815
111,2025-04-09,0.9992046372227905
112,2025-04-09,0.9991137804748061
113,2025-04-09,0.9993853028451539
114,2025-04-09,0.9996029951892372
115,2025-04-09,0.999527456522083
116,2025-04-09,0.9996153663413252
117,2025-04-09,0.9998688660106634
118,2025-04-09,0.9998337551014002
119,2025-04-09,0.9997435130893373
120,2025-04-09,0.9997169394918535
121,2025-04-09,0.9996171669244128
122,2025-04-09,0.9996623002751898
123,2025-04-09,0.9996489135490123
124,2025-04-09,0.9996297878753707
125,2025-04-09,0.999659762055607
126,2025-04-10,0.9997160400272256
127,2025-04-10,0.9997073373382768
128,2025-04-10,0.9997038035935062
129,2025-04-10,0.9993534714046145
130,2025-04-10,0.999416107327882
131,2025-04-10,0.9994075275417585
132,2025-04-10,0.9994994950279721
133,2025-04-10,0.999395439198653
134,2025-04-10,0.9994513144025786
135,2025-04-10,0.9992922679958474
136,2025-04-10,0.9992997382286073
137,2025-04-10,0.9993071242705867
138,2025-04-10,0.9994064017207447
139,2025-04-10,0.9993012148842605
140,2025-04-10,0.9993862487674877
141,2025-04-10,0.999453873533251
142,2025-04-10,0.9994581043040748
143,2025-04-10,0.9993833944238038
144,2025-04-10,0.999322965372137
145,2025-04-10,0.9993069907928017
146,2025-04-10,0.9993743164427987
147,2025-04-10,0.9993175566975007
148,2025-04-10,0.9992947145459065
149,2025-04-10,0.9992820017564186
150,2025-04-11,0.9993663214917514
151,2025-04-11,0.9994393315872386
152,2025-04-11,0.9994319006540833
153,2025-04-11,0.9994466738023284
154,2025-04-11,0.9994489582344394
155,2025-04-11,0.9994051824466967
156,2025-04-11,0.9995098560136357
157,2025-04-11,0.9995927693916912
158,2025-04-11,0.9995063553945691
159,2025-04-11,0.9994775073592006
160,2025-04-11,0.9995241683059598
161,2025-04-11,0.9995719077283836
162,2025-04-11,0.9996169419886606
163,2025-04-11,0.9995916065911583
164,2025-04-11,0.9997078136808024
165,2025-04-11,0.9995968699299663
166,2025-04-11,0.9995859410100697
167,2025-04-11,0.9995275056998654
168,2025-04-11,0.9995860112990197
169,2025-04-11,0.9995687729471885
170,2025-04-11,0.9995638347085465
171,2025-04-11,0.9995777731675218
172,2025-04-11,0.9995661651929683
173,2025-04-11,0.9995556700656903
174,2025-04-12,0.9996038304750505
175,2025-04-12,0.9995876720807442
176,2025-04-12,0.9996718881384569
177,2025-04-12,0.9995860749100889
178,2025-04-12,0.9995929646544929
179,2025-04-12,0.9996081143584904
180,2025-04-12,0.9995823130749988
181,2025-04-12,0.999595769730746
182,2025-04-12,0.9997040098446351
183,2025-04-12,0.9996951386499093
184,2025-04-12,0.999701106156222
185,2025-04-12,0.999713988531129
186,2025-04-12,0.9997839423306001
187,2025-04-12,0.9998858782111142
188,2025-04-12,0.9998831522283778
189,2025-04-12,0.9998906549588051
190,2025-04-12,0.9998907047429778
191,2025-04-12,0.9998910410108307
192,2025-04-12,0.9998987405867344
193,2025-04-12,0.9998620986675708
194,2025-04-12,0.9997150808072649
195,2025-04-12,0.9997099027190858
196,2025-04-12,0.9997877553184727
197,2025-04-12,0.9998086742845049
198,2025-04-13,0.9998749885185366
199,2025-04-13,0.9998576101321051
200,2025-04-13,0.9997631734145636
201,2025-04-13,0.9997061095479077
202,2025-04-13,0.9997829694419902
203,2025-04-13,0.999807922068564
204,2025-04-13,0.999713299910591
205,2025-04-13,0.9996968777813743
206,2025-04-13,0.9996426673654802
207,2025-04-13,0.9996117857271465
208,2025-04-13,0.999734103853689
209,2025-04-13,0.9997825772826393
210,2025-04-13,0.9997090315737133
211,2025-04-13,0.9998082976024808
212,2025-04-13,0.9998015629336129
213,2025-04-13,0.9997083227619296
214,2025-04-13,0.9997226158823314
215,2025-04-13,0.9997064591297296
216,2025-04-13,0.9996737924346666
217,2025-04-13,0.9997432789442309
218,2025-04-13,0.9996391152235942
219,2025-04-13,0.9996923216672228
220,2025-04-13,0.9996860703962512
221,2025-04-13,0.9997494460211301
222,2025-04-14,0.9997430061272882
223,2025-04-14,0.9997600660686559
224,2025-04-14,0.9998298938966332
225,2025-04-14,0.99982585087881
226,2025-04-14,0.9997981575796713
227,2025-04-14,0.9998441678397204
228,2025-04-14,0.9998661270315695
229,2025-04-14,0.9998064988660718
230,2025-04-14,0.9998995847364706
231,2025-04-14,0.9998719188719362
232,2025-04-14,0.9999215286880558
233,2025-04-14,0.9999485454552431
234,2025-04-14,1.0000025418235425
235,2025-04-14,0.9999229838342191
236,2025-04-14,0.9999156559806769
237,2025-04-14,0.9999356888100404
238,2025-04-14,0.9999431502614884
239,2025-04-14,0.9999207736588974
240,2025-04-14,0.9999211662829602
241,2025-04-14,0.9998965211255842
242,2025-04-14,0.9998915258454044
243,2025-04-14,0.9998346152294095
244,2025-04-14,0.9998260025655353
245,2025-04-14,0.9998162935881565
246,2025-04-15,0.999860286754208
247,2025-04-15,0.9998729280120039
248,2025-04-15,0.9999026286224684
249,2025-04-15,0.9999067976443763
250,2025-04-15,0.9999748889939652
251,2025-04-15,0.9999498231656047
252,2025-04-15,0.9999013604526242
253,2025-04-15,0.9999995397559477
254,2025-04-15,0.9999503360802003
255,2025-04-15,0.9999364532112551
256,2025-04-15,0.9999543671298368
257,2025-04-15,0.9999563452815676
258,2025-04-15,0.9999850112388998
259,2025-04-15,1.0000199730198427
260,2025-04-15,1.00008423943767
261,2025-04-15,1.000084158479471
262,2025-04-15,0.9999901908033727
263,2025-04-15,0.9999032371571414
264,2025-04-15,0.9998715567627349
265,2025-04-15,0.9998762162137602
266,2025-04-15,0.9998953974738682
267,2025-04-15,0.9998852132476603
268,2025-04-15,0.9998809240733599
269,2025-04-15,0.9999039923315337
270,2025-04-16,0.9999056080779399
271,2025-04-16,0.99991102630803
272,2025-04-16,0.999904719099388
273,2025-04-16,0.9999700857812073
274,2025-04-16,0.9999507050152785
275,2025-04-16,0.9999192536275651
276,2025-04-16,0.9999380456327447
277,2025-04-16,0.9999408484282888
278,2025-04-16,0.9999689034359608
279,2025-04-16,0.9999664098666983
280,2025-04-16,0.9999906181769336
281,2025-04-16,1.0000952406421242
282,2025-04-16,0.9999898917797364
283,2025-04-16,0.9999808532258353
284,2025-04-16,1.000030954625648
285,2025-04-16,1.0000011480822322
286,2025-04-16,1.0000023192070708
287,2025-04-16,1.0000069446218576
288,2025-04-16,1.0000022871230854
289,2025-04-16,0.9999914025918071
290,2025-04-16,0.9999826392809679
291,2025-04-16,0.9999812392161405
292,2025-04-16,0.9999664289094393
293,2025-04-16,0.9999924524261972
294,2025-04-17,1.0000068196382699
295,2025-04-17,0.9999812383366664
296,2025-04-17,1.0000348432376398
297,2025-04-17,0.9997726067761905
298,2025-04-17,0.9998122384445431
299,2025-04-17,0.9997987569732809
300,2025-04-17,0.9998050930226596
301,2025-04-17,0.9998200885735321
302,2025-04-17,0.9998322247947841
303,2025-04-17,0.9999103393762439
304,2025-04-17,0.9999146557030517
305,2025-04-17,0.9999711630228609
306,2025-04-17,1.0000244308014616
307,2025-04-17,1.0001242621507025
308,2025-04-17,1.000010060133243
309,2025-04-17,1.0000458541364017
310,2025-04-17,1.0000861999376043
311,2025-04-17,0.9999985919427118
312,2025-04-17,1.000009941834468
313,2025-04-17,0.9999847188464532
314,2025-04-17,0.999977109490716
315,2025-04-17,0.9999818170098251
316,2025-04-17,0.99998490445537
317,2025-04-17,0.9999982617088374
318,2025-04-18,0.9999730878310876
319,2025-04-18,0.9999640531926696
320,2025-04-18,0.9999143201940447
321,2025-04-18,0.9998588745699781
322,2025-04-18,0.9998986668139221
323,2025-04-18,0.9999120774928942
324,2025-04-18,0.9998646979984198
325,2025-04-18,0.9999054186597239
326,2025-04-18,0.999912323726604
327,2025-04-18,0.99996201733896
328,2025-04-18,0.9998764012885676
329,2025-04-18,0.9998169801730745
330,2025-04-18,0.9998650895187425
331,2025-04-18,0.9998923107493016
332,2025-04-18,0.9999175121142733
333,2025-04-18,0.9999182423270218
334,2025-04-18,0.9999042156359751
335,2025-04-18,0.9998524834970276
336,2025-04-18,0.9998988113215987
337,2025-04-18,0.9999233761547246
338,2025-04-18,0.999901820798703
339,2025-04-18,0.9999664484737153
340,2025-04-18,0.9999198769244392
341,2025-04-18,0.9999473758430942
342,2025-04-19,0.9999454396058958
343,2025-04-19,0.9999344584974029
344,2025-04-19,0.9999403316508154
345,2025-04-19,0.9999589052421936
346,2025-04-19,0.9999732870369579
347,2025-04-19,0.9999108520482227
348,2025-04-19,0.9999617743544421
349,2025-04-19,0.9999093732321198
350,2025-04-19,0.9999068460946223
351,2025-04-19,0.9999002592427471
352,2025-04-19,0.999875657481863
353,2025-04-19,0.9998370069957245
354,2025-04-19,0.9998410890155733
355,2025-04-19,0.9998661301930426
356,2025-04-19,0.9998680527493009
357,2025-04-19,0.9998755164057376
358,2025-04-19,0.99989118412802
359,2025-04-19,0.9999083371419888
360,2025-04-19,0.9998844978325125
361,2025-04-19,0.9999066213807999
362,2025-04-19,0.9999263624769715
363,2025-04-19,0.999948428069566
364,2025-04-19,0.999924050748552
365,2025-04-19,0.9999538654807374
366,2025-04-20,0.9999659949445522
367,2025-04-20,0.9999995717110715
368,2025-04-20,0.9999918517755096
369,2025-04-20,0.9999643475449371
370,2025-04-20,0.9999645530423221
371,2025-04-20,0.9999836419967127
372,2025-04-20,1.000006523359147
373,2025-04-20,1.0000051832290588
374,2025-04-20,0.9999957807225551
375,2025-04-20,1.0000240496869275
376,2025-04-20,1.000038908070365
377,2025-04-20,1.0000513685110333
378,2025-04-20,1.0000203191853674
379,2025-04-20,1.000009141310464
380,2025-04-20,0.9999654901617719
381,2025-04-20,0.9999813216906726
382,2025-04-20,0.9999831763806316
383,2025-04-20,0.999977827005588
384,2025-04-20,0.9998735488896281
385,2025-04-20,0.9998937880953044
386,2025-04-20,0.9999911695677716
387,2025-04-20,0.9999894609029483
388,2025-04-20,0.9999872706108845
389,2025-04-20,0.9999410921139243
390,2025-04-21,0.9999436894719413
391,2025-04-21,0.9999709394522607
392,2025-04-21,0.9999889872904387
393,2025-04-21,1.00002
394,2025-04-21,0.9999957055631811
395,2025-04-21,0.9999930243444467
396,2025-04-21,1.0000477608472267
397,2025-04-21,1.000071805662158
398,2025-04-21,1.0002283453833944
399,2025-04-21,1.0003669013970955
400,2025-04-21,1.0001640326063688
401,2025-04-21,1.000141388293559
402,2025-04-21,1.0001185688910441
403,2025-04-21,1.0000757411017658
404,2025-04-21,1.000040097200573
405,2025-04-21,1.0000517621065719
406,2025-04-21,1.0000624558686597
407,2025-04-21,1.0000073870756605
408,2025-04-21,0.999992893673077
409,2025-04-21,1.0000414979773078
410,2025-04-21,1.0000637270010693
411,2025-04-21,1.000055405912113
412,2025-04-21,1.0000499867041042
413,2025-04-21,0.9999691684495671
414,2025-04-22,0.9999748200920859
415,2025-04-22,0.999973468441361
416,2025-04-22,0.9999916984212478
417,2025-04-22,0.99999
418,2025-04-22,0.9999983717335614
419,2025-04-22,0.9999731410538628
420,2025-04-22,1.0000597399130786
421,2025-04-22,1.0002808688847988
422,2025-04-22,1.000389560358237
423,2025-04-22,1.000629822162159
424,2025-04-22,1.000604352965413
425,2025-04-22,1.0006530041525086
426,2025-04-22,1.0006280104745937
427,2025-04-22,1.0006211965315064
428,2025-04-22,1.0004902427833715
429,2025-04-22,1.0002223822889575
430,2025-04-22,1.0003330674189432
431,2025-04-22,1.0004322532807564
432,2025-04-22,1.0005796872703485
433,2025-04-22,1.0003575142827443
434,2025-04-22,1.000284044572437
435,2025-04-22,1.000286918895757
436,2025-04-22,1.0003684626358726
437,2025-04-22,1.0002929585293256
438,2025-04-23,1.00032069884761
439,2025-04-23,1.0002112538438361
440,2025-04-23,1.0002016182988667
441,2025-04-23,1.0002097626217556
442,2025-04-23,1.0002193724496289
443,2025-04-23,1.00018320566563
444,2025-04-23,1.00026315744011
445,2025-04-23,1.0003150425102691
446,2025-04-23,1.0002857120085873
447,2025-04-23,1.0001624663883448
448,2025-04-23,1.0000726617825395
449,2025-04-23,1.000125193206637
450,2025-04-23,1.0001385179950892
451,2025-04-23,1.0003090253955134
452,2025-04-23,1.000383052959679
453,2025-04-23,1.0003736853965963
454,2025-04-23,1.0003630909915875
455,2025-04-23,1.000423095060943
456,2025-04-23,1.000402288518242
457,2025-04-23,1.0003055666290703
458,2025-04-23,1.00026456894701
459,2025-04-23,1.000214359572784
460,2025-04-23,1.0002195830183553
461,2025-04-23,1.0002128646670627
462,2025-04-24,1.000216296651088
463,2025-04-24,1.0001623508816642
464,2025-04-24,1.0001315061056915
465,2025-04-24,1.000100170275616
466,2025-04-24,1.0001001658925253
467,2025-04-24,1.0000967947096453
468,2025-04-24,1.0001778887612192
469,2025-04-24,1.0003030599226732
470,2025-04-24,1.000310552412508
471,2025-04-24,1.00031431342806
472,2025-04-24,1.0004641811948702
473,2025-04-24,1.0003193188622719
474,2025-04-24,1.000311767992171
475,2025-04-24,1.0004731498210633
476,2025-04-24,1.0003894345007205
477,2025-04-24,1.000380866177387
478,2025-04-24,1.0003809654818496
479,2025-04-24,1.0003946912083104
480,2025-04-24,1.0003938732900617
481,2025-04-24,1.0003670371297138
482,2025-04-24,1.0003180807954284
483,2025-04-24,1.000264378729984
484,2025-04-24,1.0003235207775394
485,2025-04-24,1.0003331940652014
486,2025-04-25,1.0003118380320186
487,2025-04-25,1.00023486510448
488,2025-04-25,1.0002880581345721
489,2025-04-25,1.0002327832038043
490,2025-04-25,1.000304197563125
491,2025-04-25,1.0003241525732998
492,2025-04-25,1.0004487087896716
493,2025-04-25,1.0005205886516226
494,2025-04-25,1.0006493458489163
495,2025-04-25,1.0006318056632355
496,2025-04-25,1.0006403283704068
497,2025-04-25,1.0005036697551684
498,2025-04-25,1.0006076830818667
499,2025-04-25,1.000787851409242
500,2025-04-25,1.000803780462218
501,2025-04-25,1.0008140762000153
502,2025-04-25,1.0007066256556116
503,2025-04-25,1.000614735700874
504,2025-04-25,1.0005965236341703
505,2025-04-25,1.0005079433803077
506,2025-04-25,1.0004992088202649
507,2025-04-25,1.0004130147207402
508,2025-04-25,1.0003717613518313
509,2025-04-25,1.0003234366934641
510,2025-04-26,1.000339814060379
511,2025-04-26,1.0003845624740206
512,2025-04-26,1.0004011847904828
513,2025-04-26,1.0003183713663133
514,2025-04-26,1.0002846707169857
515,2025-04-26,1.0003878829118384
516,2025-04-26,1.000284058055489
517,2025-04-26,1.0003168664315414
518,2025-04-26,1.000310833218472
519,2025-04-26,1.0003230212989869
520,2025-04-26,1.0003319646719606
521,2025-04-26,1.0003244703608951
522,2025-04-26,1.0003505702314124
523,2025-04-26,1.000313206948745
524,2025-04-26,1.0003238161748016
