Date,Price
2025-04-13,131.6191251199605
2025-04-13,131.58049836998677
2025-04-13,128.1323931726177
2025-04-13,126.1077807852169
2025-04-13,127.15959421553721
2025-04-13,127.20424006306057
2025-04-13,128.22071236489504
2025-04-13,130.5392788623363
2025-04-13,130.4106197664451
2025-04-13,133.87597843507453
2025-04-13,131.69855556426097
2025-04-13,133.87702321545265
2025-04-13,132.67306513964047
2025-04-14,132.227060708967
2025-04-14,132.10338042247002
2025-04-14,133.14147431687402
2025-04-14,131.93394957136715
2025-04-14,133.54264843850777
2025-04-14,133.3232560150816
2025-04-14,133.8748912311749
2025-04-14,131.67281682827354
2025-04-14,134.04690997269287
2025-04-14,128.8374760503615
2025-04-14,129.33316028491913
2025-04-14,130.0631435954387
2025-04-14,130.25329753907647
2025-04-14,131.13613729127863
