Date,Price
2025-04-05,0.9995968256569677
2025-04-05,0.9996135194711953
2025-04-05,0.9996199028692518
2025-04-05,0.9996167765309747
2025-04-05,0.9996234397861067
2025-04-05,0.9996043722375234
2025-04-05,0.9995635941227726
2025-04-06,0.9995967281362269
2025-04-06,0.999599831908605
2025-04-06,0.9995596388710369
2025-04-06,0.9994899366497264
2025-04-06,0.999484631186914
2025-04-06,0.9994892023508499
2025-04-06,0.999483483330713
2025-04-06,0.9995401881047503
2025-04-06,0.9995626114812489
2025-04-06,0.9995421195067121
2025-04-06,0.9996354334639909
2025-04-06,0.9996055331963174
2025-04-06,0.9991757025681738
2025-04-06,0.999509704514935
2025-04-06,0.9994259749300777
2025-04-06,0.9994392121689266
2025-04-06,0.9991308926130587
2025-04-06,0.9992125935682534
2025-04-06,0.9993020101822634
2025-04-06,0.9993966479285402
2025-04-06,0.9993698962481742
2025-04-06,0.9993884379270057
2025-04-06,0.9992774037308432
2025-04-06,0.9992650006802598
2025-04-07,0.9987882273297866
2025-04-07,0.9989238622738676
2025-04-07,0.9992119491746563
2025-04-07,0.9993549494827912
2025-04-07,0.999384421771804
2025-04-07,0.9994583987874098
2025-04-07,0.9994629437257175
2025-04-07,0.999362551411356
2025-04-07,0.9995137531029991
2025-04-07,0.9994799263846138
2025-04-07,0.9994914052565675
2025-04-07,0.9995333292312092
2025-04-07,0.9996079146325482
2025-04-07,0.9994946592177041
2025-04-07,0.9996044778406876
2025-04-07,0.9994663222311573
2025-04-07,0.9996407077607982
2025-04-07,0.9995363054589915
2025-04-07,0.9995940533397548
2025-04-07,0.9995727574600397
2025-04-07,0.999621820637115
2025-04-07,0.9996294060466147
2025-04-07,0.9996353781956554
2025-04-07,0.9996138772923606
2025-04-08,0.9996417675746124
2025-04-08,0.9995946266157488
2025-04-08,0.9995959313967574
2025-04-08,0.9997077815774615
2025-04-08,0.9997043002099046
2025-04-08,0.9996809706265783
2025-04-08,0.999692803062133
2025-04-08,0.9996850758370948
2025-04-08,0.9996358454263106
2025-04-08,0.9995925525788986
2025-04-08,0.9993462722248144
2025-04-08,0.9992956907545761
2025-04-08,0.9992275487476676
2025-04-08,0.9988631042994103
2025-04-08,0.9990133499466527
2025-04-08,0.9991061334106576
2025-04-08,0.999059247448044
2025-04-08,0.9990416252467378
2025-04-08,0.999052471791877
2025-04-08,0.9991621345942748
2025-04-08,0.9990957194599667
2025-04-08,0.9992045327481928
2025-04-08,0.9991168406382341
2025-04-08,0.9991811866501219
2025-04-09,0.9992971171760522
2025-04-09,0.9995860784669497
2025-04-09,0.9994920362600009
2025-04-09,0.9995328147251745
2025-04-09,0.9995008354260411
2025-04-09,0.9994967894305803
2025-04-09,0.9993895910466168
2025-04-09,0.9991773762708266
2025-04-09,0.9991723733012815
2025-04-09,0.9992046372227905
2025-04-09,0.9991137804748061
2025-04-09,0.9993853028451539
2025-04-09,0.9996029951892372
2025-04-09,0.999527456522083
2025-04-09,0.9996153663413252
2025-04-09,0.9998688660106634
2025-04-09,0.9998337551014002
2025-04-09,0.9997435130893373
2025-04-09,0.9997169394918535
2025-04-09,0.9996171669244128
2025-04-09,0.9996623002751898
2025-04-09,0.9996489135490123
2025-04-09,0.9996297878753707
2025-04-09,0.999659762055607
2025-04-10,0.9997160400272256
2025-04-10,0.9997073373382768
2025-04-10,0.9997038035935062
2025-04-10,0.9993534714046145
2025-04-10,0.999416107327882
2025-04-10,0.9994075275417585
2025-04-10,0.9994994950279721
2025-04-10,0.999395439198653
2025-04-10,0.9994513144025786
2025-04-10,0.9992922679958474
2025-04-10,0.9992997382286073
2025-04-10,0.9993071242705867
2025-04-10,0.9994064017207447
2025-04-10,0.9993012148842605
2025-04-10,0.9993862487674877
2025-04-10,0.999453873533251
2025-04-10,0.9994581043040748
2025-04-10,0.9993833944238038
2025-04-10,0.999322965372137
2025-04-10,0.9993069907928017
2025-04-10,0.9993743164427987
2025-04-10,0.9993175566975007
2025-04-10,0.9992947145459065
2025-04-10,0.9992820017564186
2025-04-11,0.9993663214917514
2025-04-11,0.9994393315872386
2025-04-11,0.9994319006540833
2025-04-11,0.9994466738023284
2025-04-11,0.9994489582344394
2025-04-11,0.9994051824466967
2025-04-11,0.9995098560136357
2025-04-11,0.9995927693916912
2025-04-11,0.9995063553945691
2025-04-11,0.9994775073592006
2025-04-11,0.9995241683059598
2025-04-11,0.9995719077283836
2025-04-11,0.9996169419886606
2025-04-11,0.9995916065911583
2025-04-11,0.9997078136808024
2025-04-11,0.9995968699299663
2025-04-11,0.9995859410100697
2025-04-11,0.9995275056998654
2025-04-11,0.9995860112990197
2025-04-11,0.9995687729471885
2025-04-11,0.9995638347085465
2025-04-11,0.9995777731675218
2025-04-11,0.9995661651929683
2025-04-11,0.9995556700656903
2025-04-12,0.9996038304750505
2025-04-12,0.9995876720807442
2025-04-12,0.9996718881384569
2025-04-12,0.9995860749100889
2025-04-12,0.9995929646544929
2025-04-12,0.9996081143584904
2025-04-12,0.9995823130749988
2025-04-12,0.999595769730746
2025-04-12,0.9997040098446351
2025-04-12,0.9996951386499093
2025-04-12,0.999701106156222
2025-04-12,0.999713988531129
2025-04-12,0.9997839423306001
2025-04-12,0.9998858782111142
2025-04-12,0.9998831522283778
2025-04-12,0.9998906549588051
2025-04-12,0.9998907047429778
2025-04-12,0.9998910410108307
2025-04-12,0.9998987405867344
2025-04-12,0.9998620986675708
2025-04-12,0.9997150808072649
2025-04-12,0.9997099027190858
2025-04-12,0.9997877553184727
2025-04-12,0.9998086742845049
